tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2016-O16,Olympics,Hard,64,O,20160808,143,214082,,,Daria Kasatkina,R,170,RUS,19.2,202453,,,Saisai Zheng,R,170,CHN,22.5,6-1 6-4 ,3,R32,86,0,3,40,21,13,7,9,1,5,0,2,65,45,20,5,8,1,9,27,1773,63,970
2016-O16,Olympics,Hard,64,O,20160808,153,214082,,,Daria Kasatkina,R,170,RUS,19.2,201506,,,Sara Errani,R,164,ITA,29.2,7-5 6-2 ,3,R16,98,3,0,79,53,28,14,10,7,11,0,0,59,55,23,2,10,5,12,27,1773,24,1880
2016-O16,Olympics,Hard,64,O,20160808,158,201619,7,,Madison Keys,R,178,USA,21.4,214082,,,Daria Kasatkina,R,170,RUS,19.2,6-3 6-1 ,3,QF,53,6,3,43,29,22,7,8,2,3,1,2,45,26,12,8,8,4,9,9,3401,27,1773
2016-W-FC-2016-WG-PO-RUS-BLR-01,Fed Cup WG R1: RUS vs BLR,Clay,4,D,20160416,1,214082,,,Daria Kasatkina,R,170,RUS,18.9,205925,,,Aliaksandra Sasnovich,R,174,BLR,22.0,6-3 3-6 6-1,3,RR,114,1,8,71,43,25,14,13,1,5,4,4,94,58,30,16,12,7,14,32,1454,100,697
2016-W-FC-2016-WG-PO-RUS-BLR-01,Fed Cup WG R1: RUS vs BLR,Clay,4,D,20160416,3,201458,,,Victoria Azarenka,R,180,BLR,26.7,214082,,,Daria Kasatkina,R,170,RUS,18.9,6-2 5-7 6-3,3,RR,134,2,12,98,64,39,13,15,6,11,3,6,82,45,28,13,14,2,10,5,4530,32,1454
2017-0602,New Haven,Hard,32,P,20170821,277,214082,,,Daria Kasatkina,R,170,RUS,20.2,201366,7,,Barbora Strycova,R,164,CZE,31.4,7-5 6-3,3,R32,109,0,1,68,49,26,12,10,5,8,0,2,81,58,29,11,11,4,10,39,1395,24,1725
2017-0602,New Haven,Hard,32,P,20170821,289,210722,,Q,Elise Mertens,R,179,BEL,21.7,214082,,,Daria Kasatkina,R,170,RUS,20.2,6-2 7-5,3,R16,84,2,6,66,34,19,17,10,5,9,0,1,58,38,17,8,10,4,11,46,1188,39,1395
2017-0656,Quebec City,Hard,32,I,20170911,275,202479,,,Grace Min,R,163,USA,23.3,202468,,,Jessica Pegula,R,170,USA,23.5,4-6 6-4 6-0,3,R32,100,1,4,86,63,43,14,13,2,3,6,6,88,47,33,19,13,8,12,200,274,445,74
2017-0656,Quebec City,Hard,32,I,20170911,277,203530,8,,Viktorija Golubic,R,169,SUI,24.9,206252,,,Barbora Krejcikova,R,178,CZE,21.7,1-6 7-5 6-4,3,R32,182,2,2,126,88,43,22,15,13,20,8,7,115,57,36,24,14,12,18,106,590,125,496
2017-0718,Dubai,Hard,64,P,20170220,250,201496,10,,Caroline Wozniacki,R,177,DEN,26.6,214082,,,Daria Kasatkina,R,170,RUS,19.7,6-2 7-5,3,R64,90,1,4,60,41,30,10,10,2,4,1,4,61,42,22,9,10,2,7,15,2540,32,1495
2017-0718,Dubai,Hard,64,P,20170220,252,201435,,,Kateryna Bondarenko,R,175,UKR,30.5,214544,,Q,Aryna Sabalenka,R,182,BLR,18.7,4-6 6-4 6-3,3,R64,100,7,6,99,57,42,16,15,5,9,2,3,76,38,18,24,14,1,6,79,770,140,409
2017-0804,Charleston,Clay,64,P,20170403,240,214082,,,Daria Kasatkina,R,170,RUS,19.9,203575,,,Danka Kovinic,R,169,MNE,22.3,6-1 6-2,3,R64,59,1,1,37,29,22,6,7,0,0,3,3,51,27,13,10,8,6,11,42,1260,82,759
2017-0804,Charleston,Clay,64,P,20170403,271,214082,,,Daria Kasatkina,R,170,RUS,19.9,201620,,,Monica Puig,R,170,PUR,23.5,6-0 6-7(3) 6-2,3,R32,121,1,3,95,68,38,17,13,6,9,0,6,77,44,24,12,13,4,12,42,1260,40,1275
2017-0804,Charleston,Clay,64,P,20170403,286,214082,,,Daria Kasatkina,R,170,RUS,19.9,201611,,,Daria Saville,R,166,AUS,23.0,6-3 4-6 6-0,3,R16,137,2,0,120,101,54,10,13,14,19,0,2,64,52,22,5,12,2,10,42,1260,27,1715
2017-0804,Charleston,Clay,64,P,20170403,294,214082,,,Daria Kasatkina,R,170,RUS,19.9,201593,10,,Irina Camelia Begu,R,181,ROU,26.6,6-4 6-1,3,QF,72,0,0,51,41,23,7,8,4,7,1,2,51,34,15,5,9,4,11,42,1260,33,1507
2017-0804,Charleston,Clay,64,P,20170403,298,214082,,,Daria Kasatkina,R,170,RUS,19.9,201696,,,Laura Siegemund,R,168,GER,29.0,3-6 6-2 6-1,3,SF,138,0,2,84,68,39,9,12,8,12,0,5,88,64,38,4,12,6,13,42,1260,37,1340
2017-0804,Charleston,Clay,64,P,20170403,300,214082,,,Daria Kasatkina,R,170,RUS,19.9,211533,,,Jelena Ostapenko,R,177,LAT,19.8,6-3 6-1,3,F,66,1,2,57,42,29,7,8,4,5,1,1,44,25,13,6,8,2,7,42,1260,66,885
2017-0806,Toronto,Hard,64,P,20170807,252,214082,,,Daria Kasatkina,R,170,RUS,20.2,201311,,,Roberta Vinci,R,163,ITA,34.4,7-6(3) 7-6(1),3,R64,114,2,1,79,49,32,19,12,2,5,1,4,104,62,39,18,12,7,10,38,1331,39,1325
2017-0806,Toronto,Hard,64,P,20170807,277,202494,5,,Elina Svitolina,R,174,UKR,22.9,214082,,,Daria Kasatkina,R,170,RUS,20.2,7-6(4) 6-4,3,R32,110,1,3,87,46,28,15,11,6,12,1,2,79,50,23,11,11,7,14,5,4935,38,1331
2017-0825,Tashkent,Hard,32,I,20170925,275,214544,,,Aryna Sabalenka,R,182,BLR,19.3,201516,,,Evgeniya Rodina,R,170,RUS,28.6,6-2 6-2,3,R32,61,10,2,60,42,33,7,8,6,6,2,4,45,25,15,8,8,1,5,119,505,84,752
2017-0825,Tashkent,Hard,32,I,20170925,288,214544,,,Aryna Sabalenka,R,182,BLR,19.3,213583,3,,Tatjana Maria,R,172,GER,30.1,6-3 7-5,3,R16,95,4,3,69,38,28,16,11,4,6,1,5,85,36,24,21,10,5,9,119,505,53,1094
2017-0825,Tashkent,Hard,32,I,20170925,295,214544,,,Aryna Sabalenka,R,182,BLR,19.3,203462,,,Kateryna Baindl,R,175,UKR,23.5,7-6(5) 3-6 6-1,3,QF,128,9,8,117,63,41,26,14,5,9,5,4,91,62,35,15,14,8,13,119,505,71,798
2017-0825,Tashkent,Hard,32,I,20170925,298,201693,2,,Timea Babos,R,179,HUN,24.3,214544,,,Aryna Sabalenka,R,182,BLR,19.3,6-1 6-4,3,SF,66,10,1,53,28,23,12,9,3,4,4,3,56,30,19,8,8,4,8,52,1095,119,505
2017-1003,Doha,Hard,32,P,20170213,284,214082,,,Daria Kasatkina,R,170,RUS,19.7,201593,,,Irina Camelia Begu,R,181,ROU,26.4,3-6 6-1 7-5,3,R32,142,3,0,78,58,33,9,14,1,8,3,5,107,73,36,12,14,9,18,32,1450,28,1562
2017-1003,Doha,Hard,32,P,20170213,293,214082,,,Daria Kasatkina,R,170,RUS,19.7,201493,1,,Angelique Kerber,L,173,GER,29.0,6-4 0-6 6-4,3,R16,122,2,3,97,69,43,13,13,9,13,2,5,88,61,42,10,13,3,6,32,1450,2,7115
2017-1003,Doha,Hard,32,P,20170213,297,201620,,,Monica Puig,R,170,PUR,23.3,214082,,,Daria Kasatkina,R,170,RUS,19.7,4-6 7-5 6-4,3,QF,162,1,1,92,56,37,18,16,8,13,3,3,112,76,49,13,16,13,19,47,1155,32,1450
2017-1023,Guangzhou,Hard,32,I,20170918,274,204426,3,,Anett Kontaveit,R,174,EST,21.7,211148,,,Jasmine Paolini,R,160,ITA,21.7,6-0 6-2,3,R32,68,1,6,40,16,13,17,7,0,0,0,5,75,35,19,15,7,13,18,31,1630,135,436
2017-1048,Bastad,Clay,32,I,20170724,276,206252,,Q,Barbora Krejcikova,R,178,CZE,21.5,202470,,,Annika Beck,R,170,GER,23.4,6-0 6-0,3,R32,44,3,3,35,23,20,7,6,1,1,0,1,31,18,3,4,6,3,9,140,411,114,518
2017-1048,Bastad,Clay,32,I,20170724,281,201521,5,,Carla Suarez Navarro,R,162,ESP,28.8,211148,,,Jasmine Paolini,R,160,ITA,21.5,6-1 6-0,3,R32,50,1,0,41,33,23,5,6,3,3,0,1,48,33,11,6,7,7,13,30,1555,135,422
2017-1048,Bastad,Clay,32,I,20170724,289,206252,,Q,Barbora Krejcikova,R,178,CZE,21.5,202428,6,,Kiki Bertens,R,182,NED,25.6,W/O,3,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,411,26,1665
2017-1048,Bastad,Clay,32,I,20170724,295,201614,3,,Caroline Garcia,R,177,FRA,23.7,206252,,Q,Barbora Krejcikova,R,178,CZE,21.5,6-2 4-6 7-5,3,QF,132,10,5,97,63,41,13,15,5,11,3,5,94,55,29,15,15,9,17,20,1955,140,411
2017-1051,Stuttgart,Clay,32,P,20170424,283,201455,,,Elena Vesnina,R,176,RUS,30.7,214082,,,Daria Kasatkina,R,170,RUS,19.9,7-6(2) 6-2,3,R32,101,4,1,75,44,32,11,10,6,9,2,3,78,51,23,15,10,6,11,14,2925,29,1630
2017-1056,Tokyo,Hard,32,P,20170918,272,214082,,,Daria Kasatkina,R,170,RUS,20.3,201483,,Q,Madison Brengle,R,168,USA,27.4,3-6 6-2 6-4,3,R32,97,1,4,82,56,35,8,14,4,10,1,4,78,60,28,9,13,4,11,32,1625,86,759
2017-1056,Tokyo,Hard,32,P,20170918,287,201493,7,,Angelique Kerber,L,173,GER,29.6,214082,,,Daria Kasatkina,R,170,RUS,20.3,7-6(5) 6-3,3,R16,81,1,2,66,46,34,13,11,6,7,0,2,68,53,32,9,10,1,3,14,3156,32,1625
2017-1068,Nurnberg,Clay,32,I,20170522,275,206252,,Q,Barbora Krejcikova,R,178,CZE,21.4,202456,,Q,Alexandra Cadantu Ignatik,R,170,ROU,27.0,6-4 5-2 RET,3,R32,98,2,6,55,33,21,8,8,5,8,0,2,68,52,25,7,9,6,12,254,196,246,207
2017-1068,Nurnberg,Clay,32,I,20170522,288,206252,,Q,Barbora Krejcikova,R,178,CZE,21.4,201696,4,,Laura Siegemund,R,168,GER,29.2,4-6 5-5 RET,3,R16,162,2,2,102,54,35,16,10,11,16,1,4,84,56,33,11,10,10,14,254,196,32,1510
2017-1068,Nurnberg,Clay,32,I,20170522,295,206252,,Q,Barbora Krejcikova,R,178,CZE,21.4,202489,,,Carina Witthoeft,R,176,GER,22.2,3-6 6-3 7-6(2),3,QF,148,8,5,124,82,52,20,15,8,11,0,3,101,81,50,7,15,6,9,254,196,80,757
2017-1068,Nurnberg,Clay,32,I,20170522,298,206252,,Q,Barbora Krejcikova,R,178,CZE,21.4,201514,,,Sorana Cirstea,R,176,ROU,27.1,6-4 4-6 6-0,3,SF,119,1,3,76,48,36,13,13,1,4,4,5,89,53,33,15,13,12,18,254,196,67,915
2017-1068,Nurnberg,Clay,32,I,20170522,300,202428,1,,Kiki Bertens,R,182,NED,25.4,206252,,Q,Barbora Krejcikova,R,178,CZE,21.4,6-2 6-1,3,F,56,7,4,47,25,21,14,8,2,2,0,2,39,26,14,5,7,1,5,19,2116,254,196
2017-1075,Wuhan,Hard,64,P,20170925,239,214082,,,Daria Kasatkina,R,170,RUS,20.3,201590,,,Alison Riske Amritraj,R,173,USA,27.2,6-1 2-6 6-3,3,R64,109,1,5,75,50,32,9,12,3,8,1,6,70,47,25,7,12,1,8,31,1625,51,1110
2017-1075,Wuhan,Hard,64,P,20170925,270,214082,,,Daria Kasatkina,R,170,RUS,20.3,201594,2,,Simona Halep,R,168,ROU,25.9,6-2 6-1,3,R32,72,0,2,61,45,27,9,8,2,4,2,2,56,38,20,2,7,6,12,31,1625,2,5965
2017-1075,Wuhan,Hard,64,P,20170925,286,201505,,,Kate Makarova,L,178,RUS,29.3,214082,,,Daria Kasatkina,R,170,RUS,20.3,6-4 6-4,3,R16,92,2,2,70,49,30,10,10,2,5,1,2,74,60,33,5,10,6,11,35,1475,31,1625
2017-1076,Tianjin,Hard,32,I,20171009,272,214544,,,Aryna Sabalenka,R,182,BLR,19.4,201580,,LL,Xinyun Han,L,172,CHN,27.3,6-3 6-3,3,R32,77,5,2,57,34,22,13,9,3,5,2,5,75,50,31,6,9,11,16,102,614,129,475
2017-1076,Tianjin,Hard,32,I,20171009,287,214544,,,Aryna Sabalenka,R,182,BLR,19.4,202504,,,Ying Ying Duan,R,186,CHN,28.2,6-3 6-3,3,R16,73,5,3,56,32,25,12,9,2,3,2,1,74,51,28,10,9,3,7,102,614,93,683
2017-1076,Tianjin,Hard,32,I,20171009,294,214544,,,Aryna Sabalenka,R,182,BLR,19.4,202684,,,Lin Zhu,R,173,CHN,23.6,6-3 6-4,3,QF,80,4,4,77,45,28,17,10,6,8,2,5,63,34,24,9,9,8,12,102,614,113,540
2017-1076,Tianjin,Hard,32,I,20171009,298,214544,,,Aryna Sabalenka,R,182,BLR,19.4,201506,,Q,Sara Errani,R,164,ITA,30.4,6-1 6-3,3,SF,58,10,4,52,32,22,8,8,1,4,0,0,49,38,11,5,8,0,7,102,614,280,183
2017-1076,Tianjin,Hard,32,I,20171009,300,201345,,WC,Maria Sharapova,R,188,RUS,30.4,214544,,,Aryna Sabalenka,R,182,BLR,19.4,7-5 7-6(8),3,F,125,7,3,83,41,27,19,12,5,10,1,5,92,60,38,10,12,10,16,86,725,102,614
2017-1079,Bucharest,Clay,32,I,20170717,278,206420,9,,Ekaterina Alexandrova,R,175,RUS,22.6,206252,,,Barbora Krejcikova,R,178,CZE,21.5,4-6 6-0 6-2,3,R32,114,5,2,82,43,32,20,12,6,8,2,4,95,56,32,14,12,7,13,92,669,138,411
2017-1086,St. Petersburg,Hard,32,P,20170130,282,214082,8,,Daria Kasatkina,R,170,RUS,19.7,202505,,,Belinda Bencic,R,175,SUI,19.8,6-2 7-5,3,R32,94,3,2,74,51,35,10,10,6,8,1,7,65,37,23,9,10,7,12,27,1580,80,771
2017-1086,St. Petersburg,Hard,32,P,20170130,292,212001,,WC,Natalia Vikhlyantseva,R,185,RUS,19.9,214082,8,,Daria Kasatkina,R,170,RUS,19.7,7-6(4) 6-2,3,R16,87,5,2,71,52,31,9,10,4,7,1,4,69,43,23,11,10,6,11,115,567,27,1580
2017-520,Roland Garros,Clay,128,G,20170529,144,214082,26,,Daria Kasatkina,R,170,RUS,20.0,201518,,,Yanina Wickmayer,R,182,BEL,27.6,7-5 6-4,3,R128,86,0,1,60,38,25,18,0,0,1,3,1,65,45,33,7,0,5,8,28,1580,69,857
2017-520,Roland Garros,Clay,128,G,20170529,186,214082,26,,Daria Kasatkina,R,170,RUS,20.0,214954,,,Marketa Vondrousova,L,173,CZE,17.9,7-6(1) 6-4,3,R64,81,0,2,72,58,36,5,0,4,8,3,4,68,48,28,8,0,0,5,28,1580,96,635
2017-520,Roland Garros,Clay,128,G,20170529,207,201594,3,,Simona Halep,R,168,ROU,25.6,214082,26,,Daria Kasatkina,R,170,RUS,20.0,6-0 7-5,3,R32,78,2,0,57,40,24,11,0,6,8,0,5,67,45,19,9,0,5,11,4,5790,28,1580
2017-540,Wimbledon,Grass,128,G,20170703,128,214082,29,,Daria Kasatkina,R,170,RUS,20.1,202453,,,Saisai Zheng,R,170,CHN,23.4,6-2 6-4,3,R128,71,2,2,52,31,21,12,0,1,3,1,2,64,31,19,11,0,4,9,30,1580,71,850
2017-540,Wimbledon,Grass,128,G,20170703,145,214544,,,Aryna Sabalenka,R,182,BLR,19.1,202701,,,Irina Khromacheva,L,170,RUS,22.1,6-3 6-4,3,R128,71,4,2,69,36,26,22,0,3,3,3,4,54,36,27,9,0,2,4,136,410,110,561
2017-540,Wimbledon,Grass,128,G,20170703,178,204426,,,Anett Kontaveit,R,174,EST,21.5,214082,29,,Daria Kasatkina,R,170,RUS,20.1,6-3 6-2,3,R64,55,7,0,46,39,31,6,0,1,1,1,5,62,37,22,11,0,3,6,38,1390,30,1580
2017-540,Wimbledon,Grass,128,G,20170703,186,202489,,,Carina Witthoeft,R,176,GER,22.3,214544,,,Aryna Sabalenka,R,182,BLR,19.1,7-6(5) 3-6 6-3,3,R64,113,3,7,96,64,42,17,0,1,5,6,5,100,62,46,15,0,5,9,65,972,136,410
2017-560,US Open,Hard,128,G,20170828,126,214082,,,Daria Kasatkina,R,170,RUS,20.3,202492,,,Qiang Wang,R,172,CHN,25.6,6-7(7) 6-2 6-3,3,R128,130,1,7,109,63,43,22,0,12,14,5,5,112,67,41,19,0,3,9,38,1395,56,1070
2017-560,US Open,Hard,128,G,20170828,177,214082,,,Daria Kasatkina,R,170,RUS,20.3,201539,,,Christina Mchale,R,170,USA,25.2,7-5 6-3,3,R64,88,3,4,57,38,24,10,0,4,7,6,4,70,46,24,8,0,5,11,38,1395,63,940
2017-560,US Open,Hard,128,G,20170828,202,214082,,,Daria Kasatkina,R,170,RUS,20.3,211533,12,,Jelena Ostapenko,R,177,LAT,20.2,6-3 6-2,3,R32,72,2,4,64,49,32,3,0,3,6,1,4,47,22,12,8,0,1,7,38,1395,12,3382
2017-560,US Open,Hard,128,G,20170828,215,201466,,,Kaia Kanepi,R,181,EST,32.2,214082,,,Daria Kasatkina,R,170,RUS,20.3,6-4 6-4,3,R16,87,4,3,74,57,34,6,0,7,11,1,4,63,42,20,8,0,3,9,418,83,38,1395
2017-580,Australian Open,Hard,128,G,20170116,104,201397,,,Shuai Peng,R,173,CHN,31.0,214082,23,,Daria Kasatkina,R,170,RUS,19.6,6-0 7-6(5),3,R128,88,4,3,65,42,30,8,9,5,8,0,0,64,49,21,6,9,4,10,83,763,25,1700
2017-M001,Sydney,Hard,32,I,20170109,285,214082,,,Daria Kasatkina,R,170,RUS,19.6,201693,,,Timea Babos,R,179,HUN,23.6,3-6 6-4 6-2,3,R32,112,1,5,90,57,39,15,13,6,9,7,6,88,57,39,10,14,5,10,26,1655,28,1545
2017-M001,Sydney,Hard,32,I,20170109,294,214082,,,Daria Kasatkina,R,170,RUS,19.6,201493,1,,Angelique Kerber,L,173,GER,28.9,7-6(5) 6-2,3,R16,92,2,4,79,55,38,11,10,7,10,0,6,72,36,20,17,10,5,10,26,1655,1,8875
2017-M001,Sydney,Hard,32,I,20170109,298,202427,6,,Johanna Konta,R,180,GBR,25.6,214082,,,Daria Kasatkina,R,170,RUS,19.6,6-3 7-5,3,QF,101,3,2,64,37,25,14,11,4,7,3,8,84,52,33,9,10,7,12,10,3690,26,1655
2017-M006,Indian Wells,Hard,128,PM,20170306,260,201697,,,Kristyna Pliskova,L,184,CZE,24.9,214082,33,,Daria Kasatkina,R,170,RUS,19.8,6-0 6-3,3,R64,64,5,1,45,28,24,8,7,3,3,0,2,52,35,15,7,8,7,12,54,1007,35,1490
2017-M007,Miami,Hard,128,PM,20170320,268,201603,,,Shelby Rogers,R,175,USA,24.4,214082,31,,Daria Kasatkina,R,170,RUS,19.8,6-4 5-7 6-0,3,R64,140,1,4,92,58,34,20,14,6,11,0,1,92,67,34,10,14,9,17,61,939,42,1285
2017-M009,Rome,Clay,64,P,20170515,241,201366,14,,Barbora Strycova,R,164,CZE,31.1,214082,,,Daria Kasatkina,R,170,RUS,20.0,4-6 4-3 RET,3,R64,105,1,0,56,44,23,9,9,5,8,1,0,60,43,26,8,8,6,8,21,2050,26,1580
2017-M014,Moscow,Hard,32,I,20171016,280,201593,,,Irina Camelia Begu,R,181,ROU,27.1,214981,,Q,Elena Rybakina,R,184,KAZ,18.3,6-1 3-6 6-3,3,R32,98,0,1,63,45,31,12,12,3,6,2,2,86,53,27,19,13,7,13,56,1010,497,60
2017-M014,Moscow,Hard,32,I,20171016,282,214082,,,Daria Kasatkina,R,170,RUS,20.4,201499,5,,Anastasia Pavlyuchenkova,R,177,RUS,26.2,7-6(2) 6-1,3,R32,93,4,4,57,28,20,15,9,4,6,2,2,70,43,23,10,10,2,7,28,1745,18,2425
2017-M014,Moscow,Hard,32,I,20171016,292,214082,,,Daria Kasatkina,R,170,RUS,20.4,211701,,,Katerina Siniakova,R,174,CZE,21.4,6-2 6-3,3,R16,80,1,3,55,29,22,12,8,2,3,3,3,65,42,23,6,9,12,17,28,1745,52,1100
2017-M014,Moscow,Hard,32,I,20171016,297,214082,,,Daria Kasatkina,R,170,RUS,20.4,205925,,,Aliaksandra Sasnovich,R,174,BLR,23.5,6-4 6-3,3,QF,83,1,4,66,37,22,11,10,8,13,1,4,55,31,13,8,9,4,11,28,1745,100,648
2017-M014,Moscow,Hard,32,I,20171016,299,214082,,,Daria Kasatkina,R,170,RUS,20.4,201593,,,Irina Camelia Begu,R,181,ROU,27.1,6-2 6-3,3,SF,83,0,3,52,35,19,8,8,3,6,1,2,67,53,23,2,9,6,13,28,1745,56,1010
2017-M014,Moscow,Hard,32,I,20171016,300,201504,7,,Julia Goerges,R,180,GER,28.9,214082,,,Daria Kasatkina,R,170,RUS,20.4,6-1 6-2,3,F,66,4,2,51,29,26,11,8,3,3,6,2,42,23,14,7,7,2,6,27,1775,28,1745
2017-M015,Beijing,Hard,64,PM,20171002,244,214082,,,Daria Kasatkina,R,170,RUS,20.4,212001,,,Natalia Vikhlyantseva,R,185,RUS,20.6,7-6(5) 6-1,3,R64,102,0,1,75,58,37,8,10,3,5,4,10,78,39,27,12,9,6,10,34,1595,66,896
2017-M015,Beijing,Hard,64,PM,20171002,273,214082,,,Daria Kasatkina,R,170,RUS,20.4,202418,,Q,Lara Arruabarrena,R,166,ESP,25.5,6-4 7-5,3,R32,95,0,3,64,57,29,4,11,1,6,0,0,71,59,26,7,11,4,11,34,1595,90,685
2017-M015,Beijing,Hard,64,PM,20171002,287,214082,,,Daria Kasatkina,R,170,RUS,20.4,201474,11,,Agnieszka Radwanska,R,170,POL,28.5,4-6 7-5 6-2,3,R16,152,3,7,107,65,36,22,15,8,14,1,3,94,56,31,16,15,7,15,34,1595,11,3250
2017-M015,Beijing,Hard,64,PM,20171002,294,201594,2,,Simona Halep,R,168,ROU,26.0,214082,,,Daria Kasatkina,R,170,RUS,20.4,6-2 6-1,3,QF,69,1,1,53,29,18,13,7,3,5,0,6,48,30,12,4,8,2,9,2,5645,34,1595
2017-M020,Brisbane,Hard,32,I,20170102,275,214082,,,Daria Kasatkina,R,170,RUS,19.6,201593,,,Irina Camelia Begu,R,181,ROU,26.3,6-3 6-3,3,R32,90,3,3,54,30,26,12,9,0,1,2,5,74,44,26,12,9,9,13,26,1630,29,1531
2017-M020,Brisbane,Hard,32,I,20170102,288,202469,4,,Garbine Muguruza,R,182,ESP,23.2,214082,,,Daria Kasatkina,R,170,RUS,19.6,7-5 3-6 7-6(7),3,R16,178,3,4,98,69,37,12,16,4,12,6,6,134,77,39,26,17,11,19,7,4236,26,1630
2017-M021,Madrid,Clay,64,PM,20170508,247,201311,,,Roberta Vinci,R,163,ITA,34.2,214082,,,Daria Kasatkina,R,170,RUS,20.0,6-1 1-6 6-1,3,R64,79,3,1,64,31,21,20,11,2,4,0,1,56,38,23,9,10,1,5,34,1455,25,1675
2017-M024,Cincinnati,Hard,64,P,20170814,259,214082,,,Daria Kasatkina,R,170,RUS,20.2,205925,,Q,Aliaksandra Sasnovich,R,174,BLR,23.3,6-4 6-2,3,R64,66,4,1,45,28,24,10,9,2,3,1,3,55,36,21,8,9,4,8,38,1390,96,648
2017-M024,Cincinnati,Hard,64,P,20170814,280,201619,16,,Madison Keys,R,178,USA,22.4,214082,,,Daria Kasatkina,R,170,RUS,20.2,6-2 6-1,3,R32,50,7,2,47,30,23,12,8,2,2,1,4,33,17,8,7,7,1,5,17,2238,38,1390
2017-M035,Washington,Hard,32,I,20170731,281,214544,,,Aryna Sabalenka,R,182,BLR,19.2,201616,3,,Lauren Davis,R,157,USA,23.8,7-5 6-3,3,R32,100,2,8,71,39,31,13,11,4,7,1,5,76,42,23,16,10,9,14,121,500,34,1476
2017-M035,Washington,Hard,32,I,20170731,291,201513,,,Sabine Lisicki,R,178,GER,27.8,214544,,,Aryna Sabalenka,R,182,BLR,19.2,4-6 6-3 6-3,3,R16,103,9,8,75,41,35,16,14,0,2,7,8,106,55,42,17,14,7,11,190,286,121,500
2017-W-FC-2017-WG-M-BLR-NED-01,Fed Cup WG R1: BLR vs NED,Hard,4,D,20170211,2,202428,,,Kiki Bertens,R,182,NED,25.1,214544,,,Aryna Sabalenka,R,182,BLR,18.7,3-6 7-6(6) 6-4,3,RR,142,10,4,98,65,45,19,16,7,10,3,4,130,78,53,26,15,13,16,24,1956,142,413
2017-W-FC-2017-WG-M-BLR-NED-01,Fed Cup WG R1: BLR vs NED,Hard,4,D,20170211,4,214544,,,Aryna Sabalenka,R,182,BLR,18.7,201414,,,Michaella Krajicek,R,177,NED,28.0,7-6(5) 6-4,3,RR,97,1,2,68,47,33,12,11,5,8,7,4,90,57,36,15,11,8,12,142,413,253,192
2017-W-FC-2017-WG-M-BLR-SUI-01,Fed Cup WG SF: BLR vs SUI,Hard,4,D,20170422,2,201490,,,Timea Bacsinszky,R,170,SUI,27.8,214544,,,Aryna Sabalenka,R,182,BLR,18.9,6-4 7-5,3,RR,102,2,1,65,45,30,9,11,1,4,4,4,78,34,26,15,11,3,8,22,1913,125,465
2017-W-FC-2017-WG-M-BLR-SUI-01,Fed Cup WG SF: BLR vs SUI,Hard,4,D,20170422,4,214544,,,Aryna Sabalenka,R,182,BLR,18.9,203530,,,Viktorija Golubic,R,169,SUI,24.5,6-3 2-6 6-4,3,RR,128,1,6,80,50,35,15,14,6,10,1,1,110,84,46,13,13,6,10,125,465,54,1011
2017-W-FC-2017-WG-M-USA-BLR-01,Fed Cup WG F: USA vs BLR,Hard,4,D,20171111,2,214544,,,Aryna Sabalenka,R,182,BLR,19.5,201585,,,Sloane Stephens,R,170,USA,24.6,6-3 3-6 6-4,3,RR,120,5,3,96,64,41,12,14,1,6,0,2,86,61,38,10,14,7,13,78,792,13,2802
2017-W-FC-2017-WG-M-USA-BLR-01,Fed Cup WG F: USA vs BLR,Hard,4,D,20171111,3,201535,,,Coco Vandeweghe,R,185,USA,25.9,214544,,,Aryna Sabalenka,R,182,BLR,19.5,7-6(5) 6-1,3,RR,88,12,2,62,37,29,14,10,3,4,5,3,54,35,25,8,9,3,6,10,3258,78,792
2017-W-FC-2017-WG-PO-RUS-BEL-01,Fed Cup WG R1: RUS vs BEL,Clay,4,D,20170422,4,214082,,,Daria Kasatkina,R,170,RUS,19.9,202628,,,Maryna Zanevska,R,175,BEL,23.6,5-7 6-1 6-0,3,RR,117,1,1,87,62,42,13,13,9,11,1,10,95,57,34,12,12,11,18,29,1630,114,522
2018-0406,Strasbourg,Clay,32,I,20180521,275,214981,,LL,Elena Rybakina,R,184,KAZ,18.9,203521,,,Andrea Gamiz,R,162,VEN,25.5,6-3 6-1,3,R32,60,7,3,53,38,25,9,8,3,4,0,0,65,52,21,10,8,10,15,219,251,252,205
2018-0406,Strasbourg,Clay,32,I,20180521,288,202596,4,,Mihaela Buzarnescu,L,175,ROU,30.0,214981,,LL,Elena Rybakina,R,184,KAZ,18.9,6-3 7-6(2),3,R16,98,5,1,64,46,30,10,10,2,5,2,5,87,49,31,13,11,6,11,32,1353,219,251
