ranking_date,rank,player,points
20231218,4,206173,6490
20231218,5,126094,4805
20231218,7,100644,3985
20231218,10,126203,3100
20231218,11,134770,2825
20231218,12,200282,2740
20231218,14,105777,2570
20231225,1,104925,11245
20231225,2,207989,8855
20231225,3,106421,7600
20231225,4,206173,6490
20231225,5,126094,4805
20231225,7,100644,3985
20231225,10,126203,3100
20231225,11,134770,2825
20231225,12,200282,2740
20231225,14,105777,2570
20240101,1,104925,11245
20240101,2,207989,8855
20240101,3,106421,7600
20240101,4,206173,6490
20240101,5,126094,4805
20240101,7,100644,3985
20240101,10,126203,3100
20240101,11,134770,2825
20240101,12,200282,2740
20240101,14,105777,2570
20240108,1,104925,11055
20240108,2,207989,8855
20240108,3,106421,7555
20240108,4,206173,6490
20240108,5,126094,5010
20240108,6,100644,4275
20240108,10,200282,2950
20240108,11,134770,2910
20240108,12,126203,2840
20240108,13,105777,2775
20240115,1,104925,11055
20240115,2,207989,8855
20240115,3,106421,7555
20240115,4,206173,6490
20240115,5,126094,5010
20240115,6,100644,4275
20240115,10,200282,2950
20240115,11,134770,2910
20240115,12,126203,2840
20240115,13,105777,2775
20240129,1,104925,9855
20240129,2,207989,9255
20240129,3,106421,8765
20240129,4,206173,8310
20240129,5,126094,5050
20240129,6,100644,5030
20240129,9,126203,3195
20240129,11,200282,2970
20240129,12,134770,2965
20240129,13,105777,2785
20240205,1,104925,9855
20240205,2,207989,9255
20240205,3,106421,8765
20240205,4,206173,8310
20240205,5,126094,5050
20240205,6,100644,5030
20240205,9,126203,3195
20240205,11,200282,2970
20240205,12,134770,2965
20240205,13,105777,2785
20240212,1,104925,9855
20240212,2,207989,9255
20240212,3,106421,8765
20240212,4,206173,8070
20240212,5,126094,5050
20240212,6,100644,5030
20240212,9,126203,3150
20240212,11,200282,2970
20240212,12,134770,2965
20240212,13,105777,2905
20240219,1,104925,9855
20240219,2,207989,9105
20240219,3,206173,8270
20240219,4,106421,8265
20240219,5,126094,5105
20240219,6,100644,5030
20240219,9,200282,3210
20240219,10,126203,3150
20240219,12,134770,2965
20240219,13,105777,2925
20240226,1,104925,9855
20240226,2,207989,8805
20240226,3,206173,8270
20240226,4,106421,8015
20240226,5,126094,5110
20240226,6,100644,5085
20240226,9,200282,3210
20240226,10,126203,3150
20240226,11,134770,3120
20240226,13,105777,2925
20240304,1,104925,9675
20240304,2,207989,8805
20240304,3,206173,8270
20240304,4,106421,7715
20240304,5,126094,5010
20240304,6,100644,4950
20240304,9,134770,3405
20240304,10,200282,3210
20240304,12,126203,3015
20240304,13,105777,2880
20240318,1,104925,9725
20240318,2,207989,8805
20240318,3,206173,8310
20240318,4,106421,7765
20240318,5,100644,5060
20240318,6,126094,4970
20240318,8,134770,3560
20240318,10,200282,3300
20240318,12,105777,2935
20240318,13,126203,2935
20240401,1,104925,9725
20240401,2,206173,8710
20240401,3,207989,8645
20240401,4,106421,7165
20240401,5,100644,5415
20240401,6,126094,4890
20240401,8,134770,3615
20240401,9,105777,3540
20240401,11,200282,3355
20240401,13,126203,2765
20240408,1,104925,9725
20240408,2,206173,8710
20240408,3,207989,8645
20240408,4,106421,7165
20240408,5,100644,5415
20240408,6,126094,4890
20240408,9,105777,3540
20240408,10,134770,3465
20240408,11,200282,3355
20240408,13,126203,2765
20240415,1,104925,10035
20240415,2,206173,8750
20240415,3,207989,8645
20240415,4,106421,7085
20240415,5,100644,5425
20240415,6,134770,4025
20240415,8,126094,3935
20240415,10,105777,3640
20240415,11,200282,3510
20240415,15,126203,2450
20240422,1,104925,9990
20240422,2,206173,8660
20240422,3,207989,8145
20240422,4,106421,7085
20240422,5,100644,5425
20240422,6,134770,4480
20240422,8,126094,3830
20240422,10,105777,3640
20240422,11,200282,3470
20240422,13,126203,2560
20240506,1,104925,9990
20240506,2,206173,8860
20240506,3,207989,7345
20240506,4,106421,7195
20240506,5,100644,5435
20240506,6,126094,4740
20240506,7,134770,4535
20240506,10,105777,3605
20240506,11,200282,3435
20240506,13,126203,2870
20240520,1,104925,9860
20240520,2,206173,8770
20240520,3,207989,7300
20240520,4,100644,6345
20240520,5,106421,6295
20240520,6,126094,4700
20240520,7,134770,4185
20240520,10,105777,3615
20240520,11,200282,3490
20240520,12,126203,3025
20240527,1,104925,9960
20240527,2,206173,8770
20240527,3,207989,7300
20240527,4,100644,6305
20240527,5,106421,6295
20240527,6,126094,4700
20240527,7,134770,4425
20240527,10,105777,3555
20240527,11,200282,3490
20240527,12,126203,2980
20240610,1,206173,9525
20240610,2,207989,8580
20240610,3,104925,8360
20240610,4,100644,6885
20240610,5,106421,6485
20240610,6,126094,4710
20240610,7,134770,4025
20240610,9,200282,3845
20240610,10,105777,3775
20240610,12,126203,3090
20240617,1,206173,9480
20240617,2,207989,8580
20240617,3,104925,8360
20240617,4,100644,6885
20240617,5,106421,6485
20240617,6,126094,4710
20240617,7,200282,4085
20240617,8,134770,4025
20240617,10,105777,3775
20240617,12,126203,3090
20240624,1,206173,9890
20240624,2,104925,8360
20240624,3,207989,8130
20240624,4,100644,6905
20240624,5,106421,6445
20240624,6,126094,4420
20240624,8,134770,4025
20240624,9,200282,3830
20240624,10,105777,3750
20240624,13,126203,3145
20240701,1,206173,9890
20240701,2,104925,8360
20240701,3,207989,8130
20240701,4,100644,6905
20240701,5,106421,6445
20240701,6,126094,4420
20240701,8,134770,4025
20240701,9,200282,3830
20240701,10,105777,3750
20240701,12,126203,3350
20240715,1,206173,9570
20240715,2,104925,8460
20240715,3,207989,8130
20240715,4,100644,7015
20240715,5,106421,6525
20240715,6,200282,4185
20240715,8,126094,4070
20240715,9,134770,4030
20240715,10,105777,3770
20240715,11,126203,3705
20240722,1,206173,9570
20240722,2,104925,8460
20240722,3,207989,8130
20240722,4,100644,7295
20240722,5,106421,6525
20240722,6,200282,4185
20240722,8,134770,3925
20240722,9,126094,3830
20240722,10,105777,3770
20240722,11,126203,3705
20240729,1,206173,9570
20240729,2,104925,8460
20240729,3,207989,8130
20240729,4,100644,6845
20240729,5,106421,6525
20240729,6,200282,4185
20240729,8,126094,3885
20240729,9,134770,3880
20240729,10,105777,3770
20240729,12,126203,3500
20240805,1,206173,9570
20240805,2,104925,8460
20240805,3,207989,8130
20240805,4,100644,6845
20240805,5,106421,6525
20240805,7,200282,4080
20240805,8,126094,3975
20240805,9,134770,3880
20240805,10,105777,3600
20240805,13,126203,3330
20240812,1,206173,8770
20240812,2,104925,8460
20240812,3,207989,7950
20240812,4,100644,6995
20240812,5,106421,6355
20240812,6,126094,4615
20240812,8,134770,3890
20240812,9,105777,3690
20240812,10,200282,3480
20240812,12,126203,3290
20240819,1,206173,9760
20240819,2,104925,7460
20240819,3,207989,7360
20240819,4,100644,7035
20240819,5,106421,6275
20240819,6,126094,4805
20240819,8,134770,3855
20240819,9,105777,3655
20240819,10,200282,3435
20240819,12,126203,3120
20240826,1,206173,9360
20240826,2,104925,7460
20240826,3,207989,7360
20240826,4,100644,7035
20240826,5,106421,6275
20240826,6,126094,4805
20240826,8,134770,3855
20240826,9,105777,3655
20240826,10,200282,3435
20240826,12,126203,3120
20240909,1,206173,11180
20240909,2,100644,7075
20240909,3,207989,6690
20240909,4,104925,5560
20240909,5,106421,5475
20240909,6,126094,4645
20240909,7,126203,4060
20240909,9,134770,4010
20240909,10,105777,3965
20240909,11,200282,3655
20240916,1,206173,11180
20240916,2,100644,7075
20240916,3,207989,6690
20240916,4,104925,5560
20240916,5,106421,5475
20240916,6,126094,4645
20240916,7,126203,4060
20240916,9,134770,4010
20240916,10,105777,3965
20240916,11,200282,3655
20240923,1,206173,11180
20240923,2,100644,6875
20240923,3,207989,6690
20240923,4,104925,5560
20240923,5,106421,5475
20240923,6,126094,4645
20240923,7,126203,4060
20240923,9,134770,4010
20240923,10,105777,3920
20240923,11,200282,3655
20240930,1,206173,11010
20240930,2,207989,7010
20240930,3,100644,6705
20240930,4,104925,5560
20240930,5,106421,5375
20240930,6,126094,4700
20240930,7,126203,4060
20240930,9,134770,3965
20240930,10,105777,3840
20240930,11,200282,3620
20241014,1,206173,11920
20241014,2,207989,7120
20241014,3,100644,6795
20241014,4,104925,6210
20241014,5,106421,5530
20241014,6,126203,4415
20241014,7,126094,4110
20241014,8,134770,3885
20241014,9,200282,3610
20241014,10,105777,3580
20241021,1,206173,11920
20241021,2,207989,7120
20241021,3,100644,6795
20241021,4,104925,6210
20241021,5,106421,5530
20241021,6,126203,4380
20241021,7,126094,4150
20241021,8,134770,3890
20241021,9,105777,3735
20241021,10,200282,3570
20241028,1,206173,11420
20241028,2,207989,7120
20241028,3,100644,6805
20241028,4,104925,6210
20241028,5,106421,5230
20241028,6,126203,4335
20241028,7,126094,4070
20241028,8,134770,3855
20241028,9,105777,3740
20241028,10,200282,3725
20241104,1,206173,11330
20241104,2,100644,7715
20241104,3,207989,7210
20241104,4,106421,5230
20241104,5,104925,5210
20241104,6,126203,4300
20241104,7,134770,3855
20241104,8,200282,3745
20241104,9,126094,3720
20241104,10,105777,3340
20241111,1,206173,10330
20241111,2,100644,7315
20241111,3,207989,6810
20241111,4,106421,4830
20241111,5,126203,4300
20241111,6,104925,3910
20241111,7,134770,3855
20241111,8,126094,3760
20241111,9,200282,3745
20241111,10,105777,3350
20241118,1,206173,11830
20241118,2,100644,7915
20241118,3,207989,7010
20241118,4,126203,5100
20241118,5,106421,5030
20241118,6,134770,4255
20241118,7,104925,3910
20241118,8,126094,3760
20241118,9,200282,3745
20241118,10,105777,3350
20241125,1,206173,11830
20241125,2,100644,7915
20241125,3,207989,7010
20241125,4,126203,5100
20241125,5,106421,5030
20241125,6,134770,4255
20241125,7,104925,3910
20241125,8,126094,3760
20241125,9,200282,3745
20241125,10,105777,3350
20241202,1,206173,11830
20241202,2,100644,7915
20241202,3,207989,7010
20241202,4,126203,5100
20241202,5,106421,5030
20241202,6,134770,4255
20241202,7,104925,3910
20241202,8,126094,3760
20241202,9,200282,3745
20241202,10,105777,3350
20241209,1,206173,11830
20241209,2,100644,7915
20241209,3,207989,7010
20241209,4,126203,5100
20241209,5,106421,5030
20241209,6,134770,4255
20241209,7,104925,3910
20241209,8,126094,3760
20241209,9,200282,3745
20241209,10,105777,3350
20241216,1,206173,11830
20241216,2,100644,7915
20241216,3,207989,7010
20241216,4,126203,5100
20241216,5,106421,5030
20241216,6,134770,4255
20241216,7,104925,3910
20241216,8,126094,3760
20241216,9,200282,3745
20241216,10,105777,3350
20241223,1,206173,11830
20241223,2,100644,7915
20241223,3,207989,7010
20241223,4,126203,5100
20241223,5,106421,5030
20241223,6,134770,4255
20241223,7,104925,3910
20241223,8,126094,3760
20241223,9,200282,3745
20241223,10,105777,3350
20241230,1,206173,11830
20241230,2,100644,7915
20241230,3,207989,7010
20241230,4,126203,5100
20241230,5,106421,5030
20241230,6,134770,4255
20241230,7,104925,3910
20241230,8,126094,3760
20241230,9,200282,3745
20241230,10,105777,3350
